p,p_index,dataset_index,initialization,A,B,C,alpha,beta,g12,g13,g23,D,empirical_loss,empirical_optimum,optimization_error,gradient_norm,is_best
0.0,0,13,7,0.0,0.9916610387227056,1.0066046826870723,1.5707963268429086,1.5707963267498606,1.0,2.3051499889132057e-21,2.0282445549552943e-21,1.0,4.327567899069859e-21,0.0,4.327567899069859e-21,9.522321507018486e-11,0
0.0,0,14,0,0.0,1.006329475436424,1.0210962131123065,1.570796326839709,1.5707963268200165,1.0,2.008143557717726e-21,6.3100660894696955e-22,1.0,2.6651725118837023e-21,0.0,2.6651725118837023e-21,9.019190649117963e-11,0
0.0,0,14,1,0.0,1.006329475436424,1.0210962131123065,1.5707963267457354,1.5707963267925316,1.0,2.4168217027583065e-21,5.593500854146436e-24,1.0,2.4378304189003413e-21,0.0,2.4378304189003413e-21,9.894469067715955e-11,0
0.0,0,14,2,0.0,1.006329475436424,1.0210962131123065,1.5707963267475815,1.5707963267823042,1.0,2.2387188778954396e-21,1.5856936438271307e-22,1.0,2.4148033715289513e-21,0.0,2.4148033715289513e-21,9.522916356505547e-11,0
0.0,0,14,3,0.0,1.006329475436424,1.0210962131123065,1.5707963267966834,1.5707963268394847,1.0,3.192410180262601e-24,1.9880941804051022e-21,1.0,2.033248055384346e-21,0.0,2.033248055384346e-21,9.105737749720895e-11,1
0.0,0,14,4,0.0,1.006329475436424,1.0210962131123065,1.5707963267902243,1.5707963268429674,1.0,2.1830609777759902e-23,2.3108036755848037e-21,1.0,2.381521668471752e-21,0.0,2.381521668471752e-21,9.81698632543044e-11,0
0.0,0,14,5,0.0,1.006329475436424,1.0210962131123065,1.570796326784763,1.5707963268428693,1.0,1.0268804249776038e-22,2.301377610143916e-21,1.0,2.4532659665997673e-21,0.0,2.4532659665997673e-21,9.796943490208022e-11,0
0.0,0,14,6,0.0,1.006329475436424,1.0210962131123065,1.570796326787917,1.5707963268410114,1.0,4.871466678199594e-23,2.126577403185548e-21,1.0,2.220463138351752e-21,0.0,2.220463138351752e-21,9.417535340194521e-11,0
0.0,0,14,7,0.0,1.006329475436424,1.0210962131123065,1.5707963267493332,1.5707963267761478,1.0,2.076022701330652e-21,3.5151905903183928e-22,1.0,2.4480976160383955e-21,0.0,2.4480976160383955e-21,9.170356897912945e-11,0
0.0,0,15,0,0.0,0.9829489314608848,0.9984773707900668,1.5707963268446463,1.5707963267946474,1.0,2.475032514266165e-21,6.209828710870313e-26,1.0,2.4328925689633166e-21,0.0,2.4328925689633166e-21,9.780282622740719e-11,0
0.0,0,15,1,0.0,0.9829489314608848,0.9984773707900668,1.5707963268443703,1.5707963268148577,1.0,2.4476467137473814e-21,3.984448192269536e-22,1.0,2.803749857378387e-21,0.0,2.803749857378387e-21,9.726023557863797e-11,0
0.0,0,15,2,0.0,0.9829489314608848,0.9984773707900668,1.5707963267479823,1.5707963267556246,1.0,2.2009526230231807e-21,1.542288435301656e-21,1.0,3.70336413087659e-21,0.0,3.70336413087659e-21,9.222874470790711e-11,0
0.0,0,15,3,0.0,0.9829489314608848,0.9984773707900668,1.5707963268073808,1.5707963267482359,1.0,1.5585461631630358e-22,2.1772243359382595e-21,1.0,2.327106359139139e-21,0.0,2.327106359139139e-21,9.317937911090794e-11,0
0.0,0,15,4,0.0,0.9829489314608848,0.9984773707900668,1.5707963268215221,1.5707963267493534,1.0,7.0891881523520895e-22,2.074181796432317e-21,1.0,2.7678545785703227e-21,0.0,2.7678545785703227e-21,9.094768134779193e-11,0
0.0,0,15,5,0.0,0.9829489314608848,0.9984773707900668,1.5707963268413458,1.5707963267985205,1.0,2.1575307471748117e-21,1.3132859691195912e-23,1.0,2.1338554057449057e-21,0.0,2.1338554057449057e-21,9.131443732691995e-11,1
0.0,0,15,6,0.0,0.9829489314608848,0.9984773707900668,1.5707963267472407,1.5707963268081926,1.0,2.2710886625724652e-21,1.7678281054441928e-22,1.0,2.408877810001805e-21,0.0,2.408877810001805e-21,9.368671153565384e-11,0
0.0,0,15,7,0.0,0.9829489314608848,0.9984773707900668,1.5707963268445952,1.570796326828998,1.0,2.469953662435408e-21,1.1629005132168253e-21,1.0,3.588968160175939e-21,0.0,3.588968160175939e-21,9.770242731411925e-11,0
0.0,0,16,0,0.0,0.9757426411609047,1.0261017612584635,1.570796326744464,1.5707963267941267,1.0,2.5434479758816533e-21,5.927304236541027e-25,1.0,2.4823588473737845e-21,0.0,2.4823588473737845e-21,9.841849276800826e-11,0
0.0,0,16,1,0.0,0.9757426411609047,1.0261017612584635,1.5707963267440765,1.5707963267974714,1.0,2.582680134336824e-21,6.629430286630178e-24,1.0,2.5268336056448643e-21,0.0,2.5268336056448643e-21,9.91746305465434e-11,0
0.0,0,16,2,0.0,0.9757426411609047,1.0261017612584635,1.5707963268449079,1.5707963267601308,1.0,2.501126844902311e-21,1.208661341232428e-21,1.0,3.6806656445270325e-21,0.0,3.6806656445270325e-21,9.759625185111608e-11,0
0.0,0,16,3,0.0,0.9757426411609047,1.0261017612584635,1.5707963268421392,1.5707963267951013,1.0,2.231862593431636e-21,4.1887309262023753e-26,1.0,2.177766482265019e-21,0.0,2.177766482265019e-21,9.219322493962353e-11,1
0.0,0,16,4,0.0,0.9757426411609047,1.0261017612584635,1.5707963267549563,1.570796326839184,1.0,1.595230323425129e-21,1.9613739186701135e-21,1.0,3.569103481472617e-21,0.0,3.569103481472617e-21,9.088676106133246e-11,0
0.0,0,16,5,0.0,0.9757426411609047,1.0261017612584635,1.570796326746782,1.5707963267945422,1.0,2.3150228769423618e-21,1.256308481453542e-25,1.0,2.2589954463302066e-21,0.0,2.2589954463302066e-21,9.389509891693194e-11,0
0.0,0,16,6,0.0,0.9757426411609047,1.0261017612584635,1.570796326745442,1.570796326794524,1.0,2.4457697080791065e-21,1.388695722842443e-25,1.0,2.3865842889451483e-21,0.0,2.3865842889451483e-21,9.651016567536144e-11,0
0.0,0,16,7,0.0,0.9757426411609047,1.0261017612584635,1.5707963268458969,1.570796326802384,1.0,2.601025892750757e-21,5.605940441199416e-23,1.0,2.5954545279227715e-21,0.0,2.5954545279227715e-21,9.952624478268942e-11,0
0.0,0,17,0,0.0,1.016142630712256,1.0170566041918403,1.5707963267484206,1.5707963267942895,1.0,2.1600181525658606e-21,3.686082724056324e-25,1.0,2.195261423412311e-21,0.0,2.195261423412311e-21,9.445248055207981e-11,0
0.0,0,17,1,0.0,1.016142630712256,1.0170566041918403,1.5707963267499527,1.5707963268439984,1.0,2.0199530389484656e-21,2.410984060457399e-21,1.0,4.5046676562017676e-21,0.0,4.5046676562017676e-21,9.987856395205547e-11,0
0.0,0,17,2,0.0,1.016142630712256,1.0170566041918403,1.5707963267962972,1.5707963267488505,1.0,1.961669534853559e-24,2.12024489901612e-21,1.0,2.1584024130901405e-21,0.0,2.1584024130901405e-21,9.3663014966449e-11,1
0.0,0,17,3,0.0,1.016142630712256,1.0170566041918403,1.5707963268433722,1.5707963267758798,1.0,2.3498844441447018e-21,3.6164056020998463e-22,1.0,2.7556266810482064e-21,0.0,2.7556266810482064e-21,9.85162610184953e-11,0
0.0,0,17,4,0.0,1.016142630712256,1.0170566041918403,1.5707963268426859,1.5707963267912086,1.0,2.2838140230062948e-21,1.3601344557181587e-23,1.0,2.3345141267029275e-21,0.0,2.3345141267029275e-21,9.71214226085963e-11,0
0.0,0,17,5,0.0,1.016142630712256,1.0170566041918403,1.57079632675003,1.570796326825921,1.0,2.0130132445806526e-21,9.62516811583519e-22,1.0,3.02444265387349e-21,0.0,3.02444265387349e-21,9.118176272776796e-11,0
0.0,0,17,6,0.0,1.016142630712256,1.0170566041918403,1.5707963268434784,1.570796326798246,1.0,2.3601858513468392e-21,1.1219027209497131e-23,1.0,2.40969584567345e-21,0.0,2.40969584567345e-21,9.873196233196398e-11,0
0.0,0,17,7,0.0,1.016142630712256,1.0170566041918403,1.5707963268006369,1.5707963268421599,1.0,3.295030812085488e-23,2.233814152959376e-21,1.0,2.30539764958124e-21,0.0,2.30539764958124e-21,9.61387871603848e-11,0
0.0,0,18,0,0.0,1.0627286143469017,0.9696958316718847,1.5707963267889855,1.5707963268450396,1.0,3.494122923534747e-23,2.5143143947629272e-21,1.0,2.4752532322430863e-21,0.0,2.4752532322430863e-21,9.724679909445736e-11,0
0.0,0,18,1,0.0,1.0627286143469017,0.9696958316718847,1.5707963267950358,1.5707963267482135,1.0,1.9365710151277875e-26,2.179317713378831e-21,1.0,2.1132958830464705e-21,0.0,2.1132958830464705e-21,9.053693725899869e-11,1
0.0,0,18,2,0.0,1.0627286143469017,0.9696958316718847,1.570796326749482,1.5707963267838307,1.0,2.0624879125707926e-21,1.2245361526334615e-22,1.0,2.3106076817276116e-21,0.0,2.3106076817276116e-21,9.652683711363803e-11,0
0.0,0,18,3,0.0,1.0627286143469017,0.9696958316718847,1.5707963267968246,1.5707963267467961,1.0,3.71699919279316e-24,2.3136555773048942e-21,1.0,2.2474923306386495e-21,0.0,2.2474923306386495e-21,9.328565784061732e-11,0
0.0,0,18,4,0.0,1.0627286143469017,0.9696958316718847,1.5707963267908276,1.5707963268420295,1.0,1.6556993890775793e-23,2.2215105419916804e-21,1.0,2.171785103759776e-21,0.0,2.171785103759776e-21,9.140915908123127e-11,0
0.0,0,18,5,0.0,1.0627286143469017,0.9696958316718847,1.5707963268254321,1.57079632674702,1.0,9.324175442155592e-22,2.292173884524876e-21,1.0,3.2136182660478664e-21,0.0,3.2136182660478664e-21,9.285158133328979e-11,0
0.0,0,18,6,0.0,1.0627286143469017,0.9696958316718847,1.570796326793499,1.5707963267450717,1.0,1.9533136442826645e-24,2.4825178873619795e-21,1.0,2.409363089728378e-21,0.0,2.409363089728378e-21,9.662994172544425e-11,0
0.0,0,18,7,0.0,1.0627286143469017,0.9696958316718847,1.5707963267980882,1.5707963268423188,1.0,1.018636110768162e-23,2.2488676218060064e-21,1.0,2.1915428962723526e-21,0.0,2.1915428962723526e-21,9.1970271867985e-11,0
0.0,0,19,0,0.0,1.037277316897555,0.9726036185968282,1.5707963268224452,1.5707963267480607,1.0,7.589236435618859e-22,2.193604315469826e-21,1.0,2.92072177571956e-21,0.0,2.92072177571956e-21,9.110558950879241e-11,0
0.0,0,19,1,0.0,1.037277316897555,0.9726036185968282,1.5707963267852387,1.5707963268416003,1.0,9.327486481758338e-23,2.1812347291641064e-21,1.0,2.2182286921060477e-21,0.0,2.2182286921060477e-21,9.084835723998515e-11,1
0.0,0,19,2,0.0,1.037277316897555,0.9726036185968282,1.570796326797031,1.5707963267465601,1.0,4.555891977617005e-24,2.3364179272574006e-21,1.0,2.2771342540116665e-21,0.0,2.2771342540116665e-21,9.402452360521209e-11,0
0.0,0,19,3,0.0,1.037277316897555,0.9726036185968282,1.5707963267945844,1.5707963268449587,1.0,9.750377635227755e-26,2.506215397727939e-21,1.0,2.4376553032688047e-21,0.0,2.4376553032688047e-21,9.73811891737448e-11,0
0.0,0,19,4,0.0,1.037277316897555,0.9726036185968282,1.5707963267914284,1.570796326843883,1.0,1.2028244188928326e-23,2.399658497188917e-21,1.0,2.346393162621848e-21,0.0,2.346393162621848e-21,9.528852334107931e-11,0
0.0,0,19,5,0.0,1.037277316897555,0.9726036185968282,1.5707963267946454,1.5707963268430796,1.0,6.309826512824425e-26,2.3215968540460542e-21,1.0,2.258058951567358e-21,0.0,2.258058951567358e-21,9.372582675024674e-11,0
0.0,0,19,6,0.0,1.037277316897555,0.9726036185968282,1.5707963267934837,1.5707963267453438,1.0,1.9963741618822572e-24,2.4554866809451715e-21,1.0,2.39028602493775e-21,0.0,2.39028602493775e-21,9.63905965528574e-11,0
0.0,0,19,7,0.0,1.037277316897555,0.9726036185968282,1.5707963267886351,1.5707963267437688,1.0,3.920634526484244e-23,2.6140549921006977e-21,1.0,2.583107197149917e-21,0.0,2.583107197149917e-21,9.945422477805788e-11,0
0.0,0,20,0,0.0,0.9992093893535197,1.0215444261989215,1.5707963268424312,1.5707963267802802,1.0,2.259536453229562e-21,2.136382543242738e-22,1.0,2.4759910075813577e-21,0.0,2.4759910075813577e-21,9.499400061972518e-11,0
0.0,0,20,1,0.0,0.9992093893535197,1.0215444261989215,1.570796326747618,1.570796326801851,1.0,2.2352742152633106e-21,4.836334268294949e-23,1.0,2.282912286821036e-21,0.0,2.282912286821036e-21,9.4482615316695e-11,0
0.0,0,20,2,0.0,0.9992093893535197,1.0215444261989215,1.570796326841355,1.5707963267925837,1.0,2.1583765616871122e-21,5.3494038899917406e-24,1.0,2.1621347799256365e-21,0.0,2.1621347799256365e-21,9.284320200931483e-11,1
0.0,0,20,3,0.0,0.9992093893535197,1.0215444261989215,1.570796326754443,1.5707963268435472,1.0,1.6365019787905256e-21,2.3668787242193344e-21,1.0,4.053079911118183e-21,0.0,4.053079911118183e-21,9.939745324873954e-11,0
0.0,0,20,4,0.0,0.9992093893535197,1.0215444261989215,1.5707963267488445,1.5707963267790488,1.0,2.120797046719978e-21,2.5115367688328032e-22,1.0,2.375684960735297e-21,0.0,2.375684960735297e-21,9.203140600703815e-11,0
0.0,0,20,5,0.0,0.9992093893535197,1.0215444261989215,1.570796326748962,1.570796326753396,1.0,2.1099921347276222e-21,1.7223032849213083e-21,1.0,3.8677332734173724e-21,0.0,3.8677332734173724e-21,9.179666854780417e-11,0
0.0,0,20,6,0.0,0.9992093893535197,1.0215444261989215,1.5707963268410836,1.5707963267764287,1.0,2.133238317662288e-21,3.4106536606186473e-22,1.0,2.479965180406857e-21,0.0,2.479965180406857e-21,9.230095404110327e-11,0
0.0,0,20,7,0.0,0.9992093893535197,1.0215444261989215,1.570796326844597,1.5707963267651293,1.0,2.4701302305877e-21,8.86095779034315e-22,1.0,3.3733635234800998e-21,0.0,3.3733635234800998e-21,9.932222212703744e-11,0
0.0,0,21,0,0.0,0.9389672937767095,1.0253702609354227,1.5707963268445195,1.5707963268040002,1.0,2.462433312540681e-21,8.28745411254089e-23,1.0,2.3971214334406058e-21,0.0,2.3971214334406058e-21,9.318858121281303e-11,0
0.0,0,21,1,0.0,0.9389672937767095,1.0253702609354227,1.5707963268465124,1.5707963267952223,1.0,2.664186834679618e-21,1.060662919647159e-25,1.0,2.501693059496127e-21,0.0,2.501693059496127e-21,9.693102377383898e-11,0
0.0,0,21,2,0.0,0.9389672937767095,1.0253702609354227,1.5707963268127836,1.570796326750964,1.0,3.1994347977791766e-22,1.930081825256576e-21,1.0,2.2794649681586267e-21,0.0,2.2794649681586267e-21,9.009456102918608e-11,1
0.0,0,21,3,0.0,0.9389672937767095,1.0253702609354227,1.5707963268449507,1.5707963267662202,1.0,2.5054151079959965e-21,8.223391186598324e-22,1.0,3.1957049204199213e-21,0.0,3.1957049204199213e-21,9.399836655582277e-11,0
0.0,0,21,4,0.0,0.9389672937767095,1.0253702609354227,1.5707963267439633,1.5707963267978906,1.0,2.594202968450143e-21,8.963965464308115e-24,1.0,2.4450631244002912e-21,0.0,2.4450631244002912e-21,9.564944111576804e-11,0
0.0,0,21,5,0.0,0.9389672937767095,1.0253702609354227,1.5707963267465166,1.5707963267688376,1.0,2.3406271026842138e-21,6.790711694249094e-22,1.0,2.8940716785347586e-21,0.0,2.8940716785347586e-21,9.085452779997558e-11,0
0.0,0,21,6,0.0,0.9389672937767095,1.0253702609354227,1.5707963268468315,1.5707963268028715,1.0,2.697227563446284e-21,6.359891514194434e-23,1.0,2.5978209021634104e-21,0.0,2.5978209021634104e-21,9.753023156884669e-11,0
0.0,0,21,7,0.0,0.9389672937767095,1.0253702609354227,1.5707963268448373,1.57079632679839,1.0,2.4940692211085838e-21,1.2203609761451015e-23,1.0,2.3543626455615655e-21,0.0,2.3543626455615655e-21,9.378528709635934e-11,0
0.0,0,22,0,0.0,0.9843776661010967,0.9186141360245619,1.5707963267954488,1.5707963268469731,1.0,3.04884751717615e-25,2.711962274063155e-21,1.0,2.491547003060057e-21,0.0,2.491547003060057e-21,9.567642555002584e-11,0
0.0,0,22,1,0.0,0.9843776661010967,0.9186141360245619,1.5707963267969112,1.5707963268450151,1.0,4.0584095596027044e-24,2.5118655181105912e-21,1.0,2.3114301804594134e-21,0.0,2.3114301804594134e-21,9.207915220350764e-11,1
0.0,0,22,2,0.0,0.9843776661010967,0.9186141360245619,1.570796326844942,1.5707963267686769,1.0,2.504548271666693e-21,6.8747551637579615e-22,1.0,3.0969461098143865e-21,0.0,3.0969461098143865e-21,9.852727026087743e-11,0
0.0,0,22,3,0.0,0.9843776661010967,0.9186141360245619,1.5707963267667517,1.5707963267427596,1.0,7.921343287784054e-22,2.718269130510163e-21,1.0,3.276799790607276e-21,0.0,3.276799790607276e-21,9.578761202782231e-11,0
0.0,0,22,4,0.0,0.9843776661010967,0.9186141360245619,1.5707963268110716,1.5707963267411695,1.0,2.616306268772341e-22,2.8865995619153723e-21,1.0,2.909214508483747e-21,0.0,2.909214508483747e-21,9.870891781534974e-11,0
0.0,0,22,5,0.0,0.9843776661010967,0.9186141360245619,1.5707963267711473,1.5707963268468774,1.0,5.640285874717972e-22,2.7020038623538585e-21,1.0,3.037316088101005e-21,0.0,3.037316088101005e-21,9.550060055429558e-11,0
0.0,0,22,6,0.0,0.9843776661010967,0.9186141360245619,1.57079632679581,1.5707963267432696,1.0,8.343548623935517e-25,2.6653457030257144e-21,1.0,2.4492455604838885e-21,0.0,2.4492455604838885e-21,9.485055862830402e-11,0
0.0,0,22,7,0.0,0.9843776661010967,0.9186141360245619,1.5707963268408731,1.5707963268267535,1.0,2.113838061537053e-21,1.0148620955046075e-21,1.0,3.013081644577552e-21,0.0,3.013081644577552e-21,9.051646902460733e-11,0
0.0,0,23,0,0.0,0.9774173055087815,1.0382485345765988,1.5707963268435088,1.570796326794875,1.0,2.3631425008087126e-21,4.665409497584749e-28,1.0,2.3097768600591925e-21,0.0,2.3097768600591925e-21,9.50287409458604e-11,0
0.0,0,23,1,0.0,0.9774173055087815,1.0382485345765988,1.5707963268099217,1.5707963268414882,1.0,2.2575155802708423e-22,2.1707732972818614e-21,1.0,2.474455674362146e-21,0.0,2.474455674362146e-21,9.674723408919886e-11,0
0.0,0,23,2,0.0,0.9774173055087815,1.0382485345765988,1.5707963268449945,1.5707963267945615,1.0,2.509796035020181e-21,1.1230979859779401e-25,1.0,2.4532346834098613e-21,0.0,2.4532346834098613e-21,9.793303961016139e-11,0
0.0,0,23,3,0.0,0.9774173055087815,1.0382485345765988,1.5707963267958118,1.5707963268425247,1.0,8.3760317406028e-25,2.268432331299818e-21,1.0,2.3560152315956893e-21,0.0,2.3560152315956893e-21,9.889953205545183e-11,0
0.0,0,23,4,0.0,0.9774173055087815,1.0382485345765988,1.5707963267974814,1.5707963267479523,1.0,6.680984327865832e-24,2.2037661304205728e-21,1.0,2.2945870651585906e-21,0.0,2.2945870651585906e-21,9.747967544124858e-11,1
0.0,0,23,5,0.0,0.9774173055087815,1.0382485345765988,1.5707963267447516,1.5707963268299183,1.0,2.514527092185064e-21,1.2265196134182143e-21,1.0,3.731174486333274e-21,0.0,3.731174486333274e-21,9.802529982988251e-11,0
0.0,0,23,6,0.0,0.9774173055087815,1.0382485345765988,1.5707963267452045,1.5707963268127862,1.0,2.4693037591073263e-21,3.2003880776997583e-22,1.0,2.7458200498842072e-21,0.0,2.7458200498842072e-21,9.713981645293228e-11,0
0.0,0,23,7,0.0,0.9774173055087815,1.0382485345765988,1.5707963268436371,1.570796326795992,1.0,2.3756369159283512e-21,1.1996488013371156e-24,1.0,2.3232341668438755e-21,0.0,2.3232341668438755e-21,9.527962790266297e-11,0
0.0,0,24,0,0.0,1.0090919606378241,1.0099207681761484,1.5707963267483802,1.570796326806139,1.0,2.163776172538255e-21,1.263888407028105e-22,1.0,2.3110918554195097e-21,0.0,2.3110918554195097e-21,9.38786658185253e-11,0
0.0,0,24,1,0.0,1.0090919606378241,1.0099207681761484,1.5707963268406442,1.5707963268066376,1.0,2.0928398567530443e-21,1.378508776995156e-22,1.0,2.2510863386519636e-21,0.0,2.2510863386519636e-21,9.232700350250311e-11,0
0.0,0,24,2,0.0,1.0090919606378241,1.0099207681761484,1.5707963267954828,1.570796326840913,1.0,3.435560255429942e-25,2.117514838714003e-21,1.0,2.138868892161843e-21,0.0,2.138868892161843e-21,9.294596270196091e-11,0
0.0,0,24,3,0.0,1.0090919606378241,1.0099207681761484,1.570796326745677,1.5707963268140765,1.0,2.4225669158927414e-21,3.678697031618894e-22,1.0,2.8161120521405204e-21,0.0,2.8161120521405204e-21,9.933416210826876e-11,0
0.0,0,24,4,0.0,1.0090919606378241,1.0099207681761484,1.5707963268403455,1.5707963267940697,1.0,2.0656040275796626e-21,6.838551361420192e-25,1.0,2.0850750575961617e-21,0.0,2.0850750575961617e-21,9.172427288728174e-11,1
0.0,0,24,5,0.0,1.0090919606378241,1.0099207681761484,1.570796326843751,1.5707963268350653,1.0,2.3867538442652854e-21,1.6135241364940943e-21,1.0,4.0379856516683934e-21,0.0,4.0379856516683934e-21,9.859719440821121e-11,0
0.0,0,24,6,0.0,1.0090919606378241,1.0099207681761484,1.570796326746082,1.5707963267688418,1.0,2.382862168491862e-21,6.788513093803561e-22,1.0,3.0901130933799436e-21,0.0,3.0901130933799436e-21,9.851677873119532e-11,0
0.0,0,24,7,0.0,1.0090919606378241,1.0099207681761484,1.5707963267901792,1.570796326842969,1.0,2.225385204180665e-23,2.3109531121260482e-21,1.0,2.35633572540601e-21,0.0,2.35633572540601e-21,9.709857712874671e-11,0
0.0,0,25,0,0.0,1.0350644710121548,0.9743444680351168,1.5707963267860008,1.5707963268418699,1.0,7.913586681579741e-23,2.2064864875325047e-21,1.0,2.2317886270453134e-21,0.0,2.2317886270453134e-21,9.153625820760934e-11,0
0.0,0,25,1,0.0,1.0350644710121548,0.9743444680351168,1.5707963267502894,1.5707963267947285,1.0,1.9898083628438933e-21,2.827408561860117e-26,1.0,2.0596074892014875e-21,0.0,2.0596074892014875e-21,9.234279661399788e-11,0
0.0,0,25,2,0.0,1.0350644710121548,0.9743444680351168,1.5707963267512457,1.5707963268146892,1.0,1.9054029858743044e-21,3.9174506564526705e-22,1.0,2.3539095712304867e-21,0.0,2.3539095712304867e-21,9.0363036846031e-11,0
0.0,0,25,3,0.0,1.0350644710121548,0.9743444680351168,1.5707963268164653,1.5707963267471319,1.0,4.6520819662494e-22,2.2814706100020603e-21,1.0,2.7044587437903227e-21,0.0,2.7044587437903227e-21,9.307862491579201e-11,0
0.0,0,25,4,0.0,1.0350644710121548,0.9743444680351168,1.5707963267492842,1.5707963267496718,1.0,2.080496869965537e-21,2.045280192019832e-21,1.0,4.146255832829647e-21,0.0,4.146255832829647e-21,9.44236817938414e-11,0
0.0,0,25,5,0.0,1.0350644710121548,0.9743444680351168,1.5707963268392602,1.5707963267968228,1.0,1.968125691289867e-21,3.710152886537719e-24,1.0,2.04075194448094e-21,0.0,2.04075194448094e-21,9.18382950198256e-11,1
0.0,0,25,6,0.0,1.0350644710121548,0.9743444680351168,1.5707963268025655,1.5707963268431433,1.0,5.881226237798573e-23,2.3277420059853933e-21,1.0,2.3288970297921315e-21,0.0,2.3288970297921315e-21,9.401776899299147e-11,0
